X,Y,FID,UML_ID,Group_Name,Parent_Com,Mill_Name,RSPO_Statu,RSPO_Type,Date,Latitude,Longitude,GPS_coordi,GPS_coor_1,GPS_coor_2,ISO,Country,Province,District,Confidence,Alternativ
-10234930.3886237,1988329.52412316,530,PO1000004757,GRUPO OLEOMEX (OLEOFINOS),OLEOPALMA,AGROIPSA - PALENQUE,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,17.579,-91.941944,"17.579, -91.941944",-91.941944,17.579,MEX,Mexico,Chiapas,Palenque,1-Fully Verified, 
-10337677.7220284,1728877.06927933,531,PO1000004758,GRUPO OLEOMEX (OLEOFINOS),AGROINDUSTRIAS DE MAPASTEPEC S.A.. DE C.V.,AGROIMSA (AGROINDUSTRIAS DE MAPASTEPEC SA),Not RSPO Certified, ,2021/07/14 00:00:00+00,15.344,-92.864939,"15.344, -92.864939",-92.864939,15.344,MEX,Mexico,Chiapas,Mapastepec,1-Fully Verified, 
-10307122.3029175,1707531.1596034,532,PO1000004759,UNKNOWN,PAKAL CONSULTORES EN AGRONEGOCIOS DEL SURESTE,FINCA LA LIMA,Not RSPO Certified, ,2021/07/14 00:00:00+00,15.159,-92.590455,"15.159, -92.590455",-92.590455,15.159,MEX,Mexico,Chiapas,Villa Comaltitlán,1-Fully Verified, 
-10332909.7969182,1726337.65056262,533,PO1000004760,GRUPO OLEOMEX (OLEOFINOS),ACEITE CHIAPANECA LA PALMA S. DE P.R. DE R.L. DE C.V.,ACEITE CHIAPANECA LA PALMA S. DE P.R. DE R.L. DE C.V.,Not RSPO Certified, ,2021/07/14 00:00:00+00,15.322,-92.822108,"15.322, -92.822108",-92.822108,15.322,MEX,Mexico,Chiapas,Acapetahua,1-Fully Verified, 
-10306681.3664145,1716413.39112423,534,PO1000004761,UNKNOWN,PROCESADORA DE ACEITE DE PALMA,PROCESADORA DE ACEITE DE PALMA,Not RSPO Certified, ,2021/07/14 00:00:00+00,15.236,-92.586494,"15.236, -92.586494",-92.586494,15.236,MEX,Mexico,Chiapas,Villa Comaltitlán,1-Fully Verified, 
-10316897.1560846,1717797.92740881,535,PO1000004762,GRUPO PROPALMA,OLEOSUR,ACAPETAHUA,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,15.248,-92.678264,"15.248, -92.678264",-92.678264,15.248,MEX,Mexico,Chiapas,Villa Comaltitlán,1-Fully Verified, 
-10244748.7677116,1987628.90011606,536,PO1000004763,GRUPO NUMAR,PALMERAS OLEAGINOSAS DEL SUR S.A. DE C.V.,PALMERAS OLEAGINOSAS DEL SUR,Not RSPO Certified, ,2021/07/14 00:00:00+00,17.573,-92.030144,"17.573, -92.030144",-92.030144,17.573,MEX,Mexico,Chiapas,Palenque,1-Fully Verified, 
-10163890.0744621,2068238.09508469,537,PO1000004764,UNKNOWN,OLEOFINOS DEL CARMEN,OLEOFINOS DEL CARMEN,Not RSPO Certified, ,2021/07/14 00:00:00+00,18.262,-91.303778,"18.262, -91.303778",-91.303778,18.262,MEX,Mexico,Campeche,Carmen,1-Fully Verified, 
-10566186.5803645,2043050.54588453,538,PO1000004765,UNKNOWN,ACEITES DE PALMA,ACEITES DE PALMA,Not RSPO Certified, ,2021/07/14 00:00:00+00,18.047,-94.917669,"18.047, -94.917669",-94.917669,18.047,MEX,Mexico,Veracruz,Hueyapan de Ocampo,1-Fully Verified, 
-9277824.66505502,1122924.70522891,539,PO1000004766,UNKNOWN,CAL Y BLANCO S.A,CAL Y BLANCO S.A,Not RSPO Certified, ,2021/07/14 00:00:00+00,10.035692,-83.344117,"10.035692, -83.344117",-83.344117,10.035692,CRI,Costa Rica,Limón,Matina,1-Fully Verified, 
-9331916.69806281,1375884.33382236,540,PO1000004767,GRUPO NUMAR,COMPAÑÍA INDUSTRIAL ACEITERA COTO 54 S.A.,INDUSTRIAL ACEITERA DE LA RAAS,Not RSPO Certified, ,2021/07/14 00:00:00+00,12.26502,-83.830034,"12.26502, -83.830034",-83.830034,12.26502,NIC,Nicaragua,Atlántico Sur,Kukra Hill,1-Fully Verified, 
-9586036.7203262,1757165.54717313,541,PO1000004768,UNKNOWN,COAPALMA-ECARA (EMPRESA CAMPESINA AGROINDUSTRIAL DE LA REFORMA AGRARIA DE LA PALMA DE ACEITE),COAPALMA-ECARA,Not RSPO Certified, ,2021/07/14 00:00:00+00,15.588917,-86.112833,"15.588917, -86.112833",-86.112833,15.588917,HND,Honduras,Colón,Tocoa,1-Fully Verified, 
-376310.083971612,597980.733866183,542,PO1000004771,SIFCA,PALMCI,PALMCI TOUMANGUIE,Not RSPO Certified, ,2021/07/14 00:00:00+00,5.3639,-3.380451,"5.3639, -3.380451",-3.380451,5.3639,CIV,Côte d'Ivoire,Comoé,Sud Comoé,1-Fully Verified, 
-835437.193674807,553897.122724085,543,PO1000004773,SIFCA,PALMCI,PALMCI GBAPET,Not RSPO Certified, ,2021/07/14 00:00:00+00,4.9695,-7.50486,"4.9695, -7.50486",-7.50486,4.9695,CIV,Côte d'Ivoire,Bas-Sassandra,San-Pédro,1-Fully Verified, 
-823892.249284637,584345.066199059,544,PO1000004774,SIFCA,PALMCI,PALMCI NEKA,Not RSPO Certified, ,2021/07/14 00:00:00+00,5.241933,-7.40115,"5.241933, -7.40115",-7.40115,5.241933,CIV,Côte d'Ivoire,Bas-Sassandra,San-Pédro,1-Fully Verified, 
-789388.105196317,521450.629264622,545,PO1000004775,SOCFIN,SOGB,SOGB GRAND BEREBI,Not RSPO Certified, ,2021/07/14 00:00:00+00,4.6790611,-7.091194,"4.6790611, -7.091194",-7.091194,4.6790611,CIV,Côte d'Ivoire,Bas-Sassandra,San-Pédro,1-Fully Verified, 
-338188.613029965,579713.548398983,546,PO1000004777,SIFCA,PALMCI,PALMCI ANTENNE 1,Not RSPO Certified, ,2021/07/14 00:00:00+00,5.2005,-3.038,"5.2005, -3.038",-3.038,5.2005,CIV,Côte d'Ivoire,Comoé,Sud Comoé,1-Fully Verified, 
-331965.853494621,595096.120071588,547,PO1000004778,SIFCA,PALMCI,PALMCI ANTENNE 2,Not RSPO Certified, ,2021/07/14 00:00:00+00,5.3381,-2.9821,"5.3381, -2.9821",-2.9821,5.3381,CIV,Côte d'Ivoire,Comoé,Sud Comoé,1-Fully Verified, 
8941863.33239684,686168.63558005,548,PO1000009713,UNKNOWN,WATAWALA PLANTATIONS PLC NIYA,NAKIADENIYA OIL PALM MILL,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,6.152102,80.326125,"6.152102, 80.326125",80.326125,6.152102,LKA,Sri Lanka,Galle,Nagoda,2-High Confidence, 
9143337.69579632,1927577.62719221,549,PO1000004780,UNKNOWN,RUCHI SOYA INDUSTRIES LIMITED,PEDDAPURAM,Not RSPO Certified, ,2021/07/14 00:00:00+00,17.058,82.136,"17.058, 82.1359999999999",82.136,17.058,IND,India,Andhra Pradesh,East Godavari,1-Fully Verified, 
12721693.1538699,415166.246973762,550,PO1000004785,BOUSTEAD PLANTATIONS BERHAD,BOUSTEAD PELITA TINJAR SDN BHD,LOAGAN BUNUT,Not RSPO Certified, ,2021/07/14 00:00:00+00,3.726871,114.280914,"3.726871, 114.280914",114.280914,3.726871,MYS,Malaysia,Sarawak,Marudi,1-Fully Verified, 
11446040.1395463,366904.066023457,551,PO1000004786,CHIN TECK PLANTATIONS BERHAD,CHIN TECK PLANTATIONS BERHAD,KERATONG,Not RSPO Certified, ,2021/07/14 00:00:00+00,3.294139,102.821528,"3.294139, 102.821528",102.821528,3.294139,MYS,Malaysia,Pahang,Rompin,1-Fully Verified, 
12700937.6348115,337753.582114929,552,PO1000004788,GLENEALY PLANTATIONS SDN BHD,SAMLING PLANTATION SDN BHD,SAMLING,Not RSPO Certified, ,2021/07/14 00:00:00+00,3.032675,114.094464,"3.032675, 114.094464",114.094464,3.032675,MYS,Malaysia,Sarawak,Belaga,1-Fully Verified, 
12621903.690655,280126.996184886,553,PO1000004790,GLENEALY PLANTATIONS SDN BHD,SAMLING PLANTATION SDN BHD,LANA,Not RSPO Certified, ,2021/07/14 00:00:00+00,2.515615,113.38449,"2.515615, 113.38449",113.38449,2.515615,MYS,Malaysia,Sarawak,Belaga,1-Fully Verified, 
12923541.7733974,569525.122287072,554,PO1000004794,SABAH LAND DEVELOPMENT BOARD,KENINGAU PALM OIL MILL SDN BHD,KENINGAU POM,Not RSPO Certified, ,2021/07/14 00:00:00+00,5.109346,116.094151,"5.109346, 116.094151",116.094151,5.109346,MYS,Malaysia,Sabah,Keningau,1-Fully Verified, 
12322140.0054986,113830.221593577,555,PO1000004795,TETANGGA AKRAB,TETANGGA AKRAB SDN BHD,TETANGGA AKRAB 1,Not RSPO Certified, ,2021/07/14 00:00:00+00,1.0225,110.691667,"1.0225, 110.691667",110.691667,1.0225,MYS,Malaysia,Sarawak,Serian,1-Fully Verified, 
13142740.871399,538046.996705503,556,PO1000004796,N.Y. HIEW (HOLDINGS) SDN BHD,KOONG SHING SDN BHD,TINGKAYU,Not RSPO Certified, ,2021/07/14 00:00:00+00,4.827636,118.06325,"4.827636, 118.06325",118.06325,4.827636,MYS,Malaysia,Sabah,Kunak,1-Fully Verified, 
13163223.7690244,626871.59767921,557,PO1000004797,MELANGKING OIL PALM PLANTATION SDN BHD,MELANGKING OIL PALM PLANTATION SDN BHD,MELANGKING,Not RSPO Certified, ,2021/07/14 00:00:00+00,5.622239,118.247251,"5.622239, 118.247251",118.247251,5.622239,MYS,Malaysia,Sabah,Sandakan,1-Fully Verified, 
12234687.8588094,168033.385315348,558,PO1000004798,RIMBUNAN SAWIT BERHAD,RSB LUNDU PALM OIL MILL SDN BHD,LUNDU,Not RSPO Certified, ,2021/07/14 00:00:00+00,1.509295,109.906071,"1.509295, 109.906071",109.906071,1.509295,MYS,Malaysia,Sarawak,Lundu,1-Fully Verified, 
12495004.1465693,320038.376844649,559,PO1000004799,RINWOOD PELITA (MUKAH) PLANTATION SDN BHD,RINWOOD PELITA (MUKAH) PLANTATION SDN BHD,RINWOOD PELITA,Not RSPO Certified, ,2021/07/14 00:00:00+00,2.873748,112.244532,"2.873748, 112.244532",112.244532,2.873748,MYS,Malaysia,Sarawak,Mukah,1-Fully Verified, 
12404331.6383309,190664.13154841,560,PO1000004833,SARAWAK LAND CONSOLIDATION AND REHABILITATION AUTHORITY (SALCRA),SARATOK PALM OIL MILL SDN BHD,SARATOK,Not RSPO Certified, ,2021/07/14 00:00:00+00,1.71251,111.430007,"1.71251, 111.430007",111.430007,1.71251,MYS,Malaysia,Sarawak,Saratok,1-Fully Verified, 
13156151.7530938,508081.469519332,561,PO1000004834,SEGALONG GROUP,SANG GUAN OIL MILL SDN BHD,SANG GUAN,Not RSPO Certified, ,2021/07/14 00:00:00+00,4.559354,118.183722,"4.559354, 118.183722",118.183722,4.559354,MYS,Malaysia,Sabah,Tawau,1-Fully Verified, 
11493047.2435626,327311.551972702,562,PO1000004835,SEONG THYE PLANTATIONS SDN BHD,SEONG THYE PLANTATIONS SDN BHD,LADANG ROMPIN,Not RSPO Certified, ,2021/07/14 00:00:00+00,2.939,103.2438,"2.939, 103.2438",103.2438,2.939,MYS,Malaysia,Pahang,Rompin,1-Fully Verified, 
12378945.562414,185410.797525507,563,PO1000004836,TH PLANTATIONS BERHAD,THP SARIBAS SDN BHD,LADANG RAJA UDANG,Not RSPO Certified, ,2021/07/14 00:00:00+00,1.665339,111.20196,"1.665339, 111.20196",111.20196,1.665339,MYS,Malaysia,Sarawak,Betong,2-High Confidence, 
11535129.6846256,210277.296868746,564,PO1000004838,TRADEWINDS PLANTATION BERHAD,LADANG PETRI TENGGARA SDN BHD,ULU SEBOL,Not RSPO Certified, ,2021/07/14 00:00:00+00,1.888611,103.621833,"1.888611, 103.621833",103.621833,1.888611,MYS,Malaysia,Johor,Kota Tinggi,1-Fully Verified, 
13145466.75177,537115.069096563,565,PO1000004839,TSH RESOURCES,TSH PLANTATION MANAGEMENT SDN BHD,SABAHAN,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,4.819294,118.087737,"4.819294, 118.087737",118.087737,4.819294,MYS,Malaysia,Sabah,Kunak,1-Fully Verified, 
12635068.1109973,405263.969524376,566,PO1000004840,WTK HOLDINGS BHD,SOUTHWIND PLANTATION SDN BHD,SOUTHWIND,Not RSPO Certified, ,2021/07/14 00:00:00+00,3.638101,113.502748,"3.638101, 113.502748",113.502748,3.638101,MYS,Malaysia,Sarawak,Miri,1-Fully Verified, 
10929301.1858559,438037.372438003,567,PO1000004841,TRINITY INTERLINK,BINA RAHMAD MADANI,BINA RAHMAD MADANI,Not RSPO Certified, ,2021/07/14 00:00:00+00,3.931867,98.179583,"3.931867, 98.179583",98.179583,3.931867,IDN,Indonesia,Sumatera Utara,Langkat,2-High Confidence, 
11466790.6492276,-120111.589723416,568,PO1000004842,UNKNOWN,ANEKA PURA MULTI KERTA,KAMPUNG BARU,Not RSPO Certified, ,2021/07/14 00:00:00+00,-1.078917,103.007933,"-1.078917, 103.007933",103.007933,-1.078917,IDN,Indonesia,Jambi,Tanjung Jabung B,1-Fully Verified, 
13141083.6581395,112893.431451913,569,PO1000004843,ASTRA AGRO LESTARI,SUMBER KHARISMA PERSADA,SUMBER KHARISMA PERSADA,Not RSPO Certified, ,2021/07/14 00:00:00+00,1.014086,118.048363,"1.014086, 118.048363",118.048363,1.014086,IDN,Indonesia,Kalimantan Timur,Kutai Timur,1-Fully Verified, 
12326804.2921628,-12410.2386228146,570,PO1000004844,BARITO PACIFIC,TINTIN BOYOK SAWIT MAKMUR,TINTIN BOYOK SAWIT MAKMUR,Not RSPO Certified, ,2021/07/14 00:00:00+00,-0.111483,110.733567,"-0.111483, 110.733567",110.733567,-0.111483,IDN,Indonesia,Kalimantan Barat,Sekadau,2-High Confidence, 
12500485.073018,-214046.432783981,571,PO1000004850,GOODHOPE,KARYA MAKMUR SEJAHTERA,KARYA MAKMUR SEJAHTERA,Not RSPO Certified, ,2021/07/14 00:00:00+00,-1.922451,112.293768,"-1.922451, 112.293768",112.293768,-1.922451,IDN,Indonesia,Kalimantan Tengah,Kotawaringin Timur,2-High Confidence, 
11430359.5647537,-269081.441678306,572,PO1000004852,DHARMA AGUNG WIJAYA (DAW),INTI GUNA NABATI,INTI GUNA NABATI,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.416483,102.680667,"-2.416483, 102.680667",102.680667,-2.416483,IDN,Indonesia,Jambi,Sarolangun,1-Fully Verified, 
12353079.3655333,-260604.617585765,573,PO1000004853,CARGILL,MAYA AGRO INVESTAMA,KEDIPI,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.3404,110.9696,"-2.3404, 110.9696",110.9696,-2.3404,IDN,Indonesia,Kalimantan Barat,Ketapang,2-High Confidence, 
11296543.6293855,-155051.594148148,574,PO1000004855,PTPN III,PERKEBUNAN NUSANTARA VI,SOLOK SELATAN,Not RSPO Certified, ,2021/07/14 00:00:00+00,-1.392715,101.478578,"-1.392715, 101.478578",101.478578,-1.392715,IDN,Indonesia,Sumatera Barat,Solok Selatan,1-Fully Verified, 
12194627.2023381,-2309.87948445284,575,PO1000004856,PUNDI,PUNDI LAHAN KHATULISTIWA,PUNDI LAHAN KHATULISTIWA,Not RSPO Certified, ,2021/07/14 00:00:00+00,-0.02075,109.5462,"-0.02075, 109.5462",109.5462,-0.02075,IDN,Indonesia,Kalimantan Barat,Kubu Raya,1-Fully Verified, 
12954681.2858765,-62723.5327884178,576,PO1000004857,EAGLE HIGH PLANTATIONS,JAYA MANDIRI SUKSES,BANGKIRAI,Not RSPO Certified, ,2021/07/14 00:00:00+00,-0.563446,116.373882,"-0.563446, 116.373882",116.373882,-0.563446,IDN,Indonesia,Kalimantan Timur,Kutai Kartanegara,1-Fully Verified, 
12952696.6819946,-247461.948840859,577,PO1000004858,KENCANA AGRI,AGRO INTI KENCANAMAS,AGRO INTI KENCANAMAS,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.222431,116.356054,"-2.222431, 116.356054",116.356054,-2.222431,IDN,Indonesia,Kalimantan Timur,Paser,1-Fully Verified, 
13055822.8356266,88092.6967099073,578,PO1000004859,PALMA SERASIH,ANUGERAH ENERGITAMA,ANUGERAH ENERGITAMA,Not RSPO Certified, ,2021/07/14 00:00:00+00,0.791325,117.282452,"0.791325, 117.282452",117.282452,0.791325,IDN,Indonesia,Kalimantan Timur,Kutai Timur,1-Fully Verified, 
11279625.2931747,18442.6596980561,579,PO1000004860,SIN TEK HUAT,BINA SAWIT NUSANTARA,BINA SAWIT NUSANTARA,Not RSPO Certified, ,2021/07/14 00:00:00+00,0.165673,101.326598,"0.165673, 101.326598",101.326598,0.165673,IDN,Indonesia,Riau,Kampar,1-Fully Verified, 
12630949.5124769,-168278.261955669,580,PO1000004861,MULIA SAWIT AGRO LESTARI (MSAL),MULIA SAWIT AGRO LESTARI,MULIA SAWIT AGRO LESTARI,Not RSPO Certified, ,2021/07/14 00:00:00+00,-1.511494,113.46575,"-1.511494, 113.46575",113.46575,-1.511494,IDN,Indonesia,Kalimantan Tengah,Gunung Mas,1-Fully Verified, 
13104799.2927544,120502.724665511,581,PO1000004862,TELADAN PRIMA,TELEN,BUKIT PERMATA,Not RSPO Certified, ,2021/07/14 00:00:00+00,1.08243,117.722415,"1.08243, 117.722415",117.722415,1.08243,IDN,Indonesia,Kalimantan Timur,Kutai Timur,1-Fully Verified, 
11113798.4363535,1564.03886131887,582,PO1000004863,PTPN III,PERKEBUNAN NUSANTARA VI,OPHIR,Not RSPO Certified, ,2021/07/14 00:00:00+00,0.01405,99.83695,"0.01405, 99.83695",99.83695,0.01405,IDN,Indonesia,Sumatera Barat,Pasaman Barat,1-Fully Verified, 
11309307.9674778,-155122.191570119,583,PO1000004864,INCASI RAYA (GUNAS),BINA PRATAMA SAKOTO JAYA,BINA PRATAMA SAKOTO JAYA,Not RSPO Certified, ,2021/07/14 00:00:00+00,-1.393349,101.593242,"-1.393349, 101.593242",101.593242,-1.393349,IDN,Indonesia,Sumatera Barat,Solok Selatan,1-Fully Verified, 
12571998.383696,-186767.02332079,584,PO1000004865,EAGLE HIGH PLANTATIONS,BUMI HUTANI LESTARI,BUMI HUTANI LESTARI,Not RSPO Certified, ,2021/07/14 00:00:00+00,-1.677517,112.936183,"-1.677517, 112.936183",112.936183,-1.677517,IDN,Indonesia,Kalimantan Tengah,Katingan,1-Fully Verified, 
12287998.7629503,-283543.71872937,585,PO1000004866,BUMITAMA GUNAJAYA AGRO (BGA),AGRO SEJAHTERA MANUNGGAL,PEMBANGUNAN RAYA,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,-2.546278,110.384971,"-2.546278, 110.384971",110.384971,-2.546278,IDN,Indonesia,Kalimantan Barat,Ketapang,1-Fully Verified, 
12311239.9349186,-311933.955192951,586,PO1000004867,IOI CORPORATION,SUKSES KARYA SAWIT,SUKSES KARYA SAWIT,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.801034,110.59375,"-2.801034, 110.59375",110.59375,-2.801034,IDN,Indonesia,Kalimantan Barat,Ketapang,1-Fully Verified, 
11555413.9882795,-429094.49234466,587,PO1000004868,BUKIT ASAM,BUMI SAWINDO PERMAI,BUMI SAWINDO PERMAI,Not RSPO Certified, ,2021/07/14 00:00:00+00,-3.851717,103.80405,"-3.851717, 103.80405",103.80405,-3.851717,IDN,Indonesia,Sumatera Selatan,Muara Enim,1-Fully Verified, 
12127353.1605085,82458.536202598,588,PO1000004869,GAMA PLANTATIONS,PATIWARE,PATIWARE,Not RSPO Certified, ,2021/07/14 00:00:00+00,0.740717,108.941867,"0.740717, 108.941867",108.941867,0.740717,IDN,Indonesia,Kalimantan Barat,Bengkayang,1-Fully Verified, 
11351970.1938448,71106.7976702079,589,PO1000004922,MAHKOTA,BERLIAN INTI MEKAR,SIAK,Not RSPO Certified, ,2021/07/14 00:00:00+00,0.63875,101.9764833,"0.63875, 101.9764833",101.9764833,0.63875,IDN,Indonesia,Riau,Siak,1-Fully Verified, 
10966598.7812462,411622.195632219,590,PO1000004924,UNKNOWN,MAKMUR ANUGERAH SAWITINDO,MAKMUR ANUGERAH SAWITINDO,Not RSPO Certified, ,2021/07/14 00:00:00+00,3.695101,98.514633,"3.695101, 98.514633",98.514633,3.695101,IDN,Indonesia,Sumatera Utara,Deli Serdang,2-High Confidence, 
12266726.9440936,-4328.43609275726,591,PO1000004925,BINTANG HARAPAN DESA (BHD),SURYA BORNEO INDAH,PADU,Not RSPO Certified, ,2021/07/14 00:00:00+00,-0.038883,110.193883,"-0.038883, 110.193883",110.193883,-0.038883,IDN,Indonesia,Kalimantan Barat,Sanggau,1-Fully Verified, 
11178437.991114,182958.297458347,592,PO1000004927,PTPN III,PERKEBUNAN NUSANTARA III,SEI MERANTI,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,1.643317,100.417617,"1.643317, 100.417617",100.417617,1.643317,IDN,Indonesia,Riau,Rokan Hilir,1-Fully Verified, 
11164127.8705725,190297.392979476,593,PO1000004929,PTPN III,PERKEBUNAN NUSANTARA III,TORGAMBA,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,1.709217,100.289067,"1.709217, 100.289067",100.289067,1.709217,IDN,Indonesia,Sumatera Utara,Labuhanbatu Selatan,1-Fully Verified, 
12582636.8534726,-209656.020259035,594,PO1000004930,BUMITAMA GUNAJAYA AGRO (BGA),WINDU NABATINDO LESTARI,"SELUCING AGRO

",Not RSPO Certified, ,2021/07/14 00:00:00+00,-1.883033,113.03175,"-1.883033, 113.03175",113.03175,-1.883033,IDN,Indonesia,Kalimantan Tengah,Kotawaringin Timur,1-Fully Verified, 
12560365.4969081,-221980.57600057,595,PO1000004931,MERBAUJAYA INDAHRAYA,SWADAYA SAPTA PUTRA,SWADAYA SAPTA PUTRA,Not RSPO Certified, ,2021/07/14 00:00:00+00,-1.993683,112.831683,"-1.993683, 112.831683",112.831683,-1.993683,IDN,Indonesia,Kalimantan Tengah,Kotawaringin Timur,1-Fully Verified, 
12410681.6360442,-232924.67258054,596,PO1000004932,ASTRA AGRO LESTARI,NIRMALA AGRO LESTARI,NIRMALA AGRO LESTARI,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.091933,111.48705,"-2.091933, 111.48705",111.48705,-2.091933,IDN,Indonesia,Kalimantan Tengah,Lamandau,1-Fully Verified, 
12918502.5626882,-248637.48053384,597,PO1000004934,CHELLAM PLANTATIONS,PUCUK JAYA,PUCUK JAYA,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.232983,116.048883,"-2.232983, 116.048883",116.048883,-2.232983,IDN,Indonesia,Kalimantan Timur,Paser,1-Fully Verified, 
11382640.5725938,-5677.29478015285,598,PO1000004935,ASTRA AGRO LESTARI,SARI LEMBAH SUBUR,SARI LEMBAH SUBUR 1,Not RSPO Certified, ,2021/07/14 00:00:00+00,-0.051,102.252,"-0.051, 102.252",102.252,-0.051,IDN,Indonesia,Riau,Pelalawan,2-High Confidence, 
12430808.1999797,-282706.774123379,599,PO1000004937,MEDCO AGRO,SABUT MAS ABADI,MEDANG SARI,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.538767,111.66785,"-2.538767, 111.66785",111.66785,-2.538767,IDN,Indonesia,Kalimantan Tengah,Kotawaringin Barat,1-Fully Verified, 
11659080.2640807,-314690.54273681,600,PO1000004938,SRIWIJAYA PALM OIL,SRIWIJAYA PALM OIL INDONESIA,SRIWIJAYA PALM OIL INDONESIA,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.825767,104.7353,"-2.825767, 104.7353",104.7353,-2.825767,IDN,Indonesia,Sumatera Selatan,Banyu Asin,1-Fully Verified, 
11043416.6882995,341927.524437283,601,PO1000004940,UNKNOWN,SINAR TENERA,SINAR TENERA,Not RSPO Certified, ,2021/07/14 00:00:00+00,3.070117,99.2047,"3.070117, 99.2047",99.2047,3.070117,IDN,Indonesia,Sumatera Utara,Simalungun,2-High Confidence, 
11310240.6021717,-349025.859715386,602,PO1000004942,ANGLO-EASTERN PLANTATION (AEP),MITRA PUDING MAS,MITRA PUDING MAS,Not RSPO Certified, ,2021/07/14 00:00:00+00,-3.133789,101.60162,"-3.133789, 101.60162",101.60162,-3.133789,IDN,Indonesia,Bengkulu,Mukomuko,1-Fully Verified, 
11009321.7546593,392769.994012111,603,PO1000004944,PTPN III,PERKEBUNAN NUSANTARA II,PAGAR MERBAU,Not RSPO Certified, ,2021/07/14 00:00:00+00,3.526085,98.89842,"3.526085, 98.89842",98.89842,3.526085,IDN,Indonesia,Sumatera Utara,Deli Serdang,1-Fully Verified, 
11381577.4714567,-405974.062921104,604,PO1000004945,UNKNOWN,BIO NUSANTARA TEKNOLOGI,SEI LEMAU,Not RSPO Certified, ,2021/07/14 00:00:00+00,-3.644467,102.24245,"-3.644467, 102.24245",102.24245,-3.644467,IDN,Indonesia,Bengkulu,Bengkulu Tengah,1-Fully Verified, 
12855286.116298,-409156.828977991,605,PO1000004946,GAGAH PUTERA SATRIA (GPS),BUANA KARYA BHAKTI,BATULAKI,Not RSPO Certified, ,2021/07/14 00:00:00+00,-3.673,115.481,"-3.673, 115.481",115.481,-3.673,IDN,Indonesia,Kalimantan Selatan,Tanah Bumbu,2-High Confidence, 
15647605.2990431,-737491.109790325,606,PO1000004947,KORINDO,TUNAS SAWA ERMA,DIMEX SELARAS,Not RSPO Certified, ,2021/07/14 00:00:00+00,-6.610282,140.56483,"-6.610282, 140.56483",140.56483,-6.610282,IDN,Indonesia,Papua,Boven Digoel,1-Fully Verified, 
11077335.7371442,323192.947345917,607,PO1000004948,PTPN III,PERKEBUNAN NUSANTARA III,SEI SILAU,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,2.90205,99.5094,"2.90205, 99.5094",99.5094,2.90205,IDN,Indonesia,Sumatera Utara,Asahan,1-Fully Verified, 
-5421954.61449141,-283229.822145151,608,PO1000004955,AGROPALMA,AGROPALMA,PARAPALMA,RSPO Certified,"RSPO Certified, IP",2021/07/14 00:00:00+00,-2.543461,-48.706247,"-2.543461, -48.706247",-48.706247,-2.543461,BRA,Brazil,Pará,Tailândia,1-Fully Verified, 
11118536.9731181,1003222.30325894,609,PO1000004976,UNKNOWN,"S.P.O AGRO-INDUSTRIES CO, LTD","S.P.O.AGRO-INDUSTRIES CO.,LTD.(SICHON)",Not RSPO Certified, ,2021/07/14 00:00:00+00,8.975167,99.879517,"8.975167, 99.879517",99.879517,8.975167,THA,Thailand,Nakhon Si Thammarat,Sichon,1-Fully Verified, 
-10143676.2360459,1579048.27620257,610,PO1000005085,UNKNOWN,"INDUSTRIAS DE JABONES Y DETERGENTES LAS PALMAS, S. A.","INDUSTRIAS DE JABONES Y DETERGENTES LAS PALMAS, S. A.",RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,14.042111,-91.122194,"14.042111, -91.122194",-91.122194,14.042111,GTM,Guatemala,Escuintla,La Gomera,1-Fully Verified, 
12022703.3770061,-305089.491864479,611,PO1000005100,KUALA LUMPUR KEPONG (KLK),PARIT SEMBADA,PARIT SEMBADA,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,-2.739621,108.001782,"-2.739621, 108.001782",108.001782,-2.739621,IDN,Indonesia,Bangka Belitung,Belitung Timur,1-Fully Verified, 
12582813.0722265,-232925.897911574,612,PO1000005104,BUMITAMA GUNAJAYA AGRO (BGA),WINDU NABATINDO LESTARI,KATARI AGRO,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,-2.091944,113.033333,"-2.091944, 113.033333",113.033333,-2.091944,IDN,Indonesia,Kalimantan Tengah,Kotawaringin Timur,1-Fully Verified, 
